distance_left,distance_right,direction,acceleration
113.0,104.0,-0.05324761,0.3953369
113.0,94.0,-0.04911768,0.4520942
123.0,100.0,-0.04886026,0.2403542
113.0,89.0,-0.04886026,0.03564906
121.0,98.0,-0.04886026,0.0
110.0,100.0,-0.04886026,0.0
113.0,98.0,-0.04886026,0.0
112.0,103.0,-0.04886026,0.0
105.0,104.0,-0.03186268,0.08945382
115.0,111.0,-0.02948519,0.3341067
93.0,106.0,-0.02948519,0.5954068
92.0,110.0,-0.02948519,0.7955099
103.0,115.0,-0.02948519,0.5336308000000001
94.0,104.5,-0.02572309,0.325524
95.0,109.0,-0.02572309,0.06636286
92.0,111.0,-0.02572309,0.0
95.0,106.0,-0.02572309,0.0
95.0,110.0,-0.02572309,0.1758242
96.0,107.0,-0.02572309,0.4345529
105.0,110.0,-0.02572309,0.7116958999999999
105.0,103.0,-0.02572309,0.9625261
115.0,106.0,-0.02572309,1.0
95.0,106.0,-0.02572309,1.0
98.0,103.0,-0.02572309,1.0
100.0,102.0,-0.02572309,1.0
114.0,100.0,-0.02572309,1.0
102.0,103.0,-0.02572309,1.0
103.0,110.0,-0.02572309,1.0
112.0,104.0,-0.02572309,1.0
101.0,105.0,-0.02572309,1.0
105.0,113.0,-0.02572309,1.0
96.0,106.0,-0.02572309,1.0
108.0,106.0,-0.02572309,1.0
111.0,104.0,-0.02572309,1.0
114.0,102.0,-0.02572309,1.0
113.0,98.0,-0.02572309,1.0
117.0,101.0,-0.02572309,1.0
125.0,100.5,-0.02572309,1.0
108.0,97.0,-0.02572309,1.0
105.0,96.0,-0.02572309,1.0
126.0,96.0,-0.02572309,1.0
121.0,93.0,-0.02572309,1.0
118.0,99.0,-0.02959559,1.0
114.0,86.0,-0.04368879,1.0
126.0,95.0,-0.04368879,1.0
119.0,96.0,-0.04368879,1.0
106.0,91.0,-0.04368879,1.0
114.0,97.0,-0.04050239,1.0
127.0,97.0,-0.03256118,1.0
120.0,96.0,-0.03011026,1.0
127.0,88.0,-0.02825982,1.0
110.0,88.0,-0.02825982,1.0
128.0,89.0,-0.026568599999999998,1.0
111.0,87.0,-0.02490198,1.0
114.0,90.0,-0.02490198,1.0
125.0,86.0,-0.02490198,1.0
119.0,88.0,-0.02490198,1.0
131.0,83.0,-0.02490198,1.0
144.0,80.0,-0.02490198,1.0
116.0,82.0,-0.02490198,1.0
114.0,93.0,-0.02490198,1.0
112.0,102.0,-0.02464456,1.0
114.0,95.0,-0.01969353,1.0
123.0,91.0,-0.01916665,1.0
120.0,82.0,-0.01916665,1.0
131.0,88.0,-0.01916665,1.0
136.0,79.0,-0.01916665,1.0
125.0,77.0,-0.01916665,1.0
133.0,80.0,-0.02436272,1.0
126.0,82.0,-0.03411758,1.0
144.0,78.0,-0.03411758,1.0
146.0,74.0,-0.03411758,1.0
136.0,73.0,-0.03411758,1.0
144.0,84.0,-0.03411758,1.0
139.0,84.0,-0.02926474,1.0
125.0,80.0,-0.02795338,1.0
144.0,77.0,-0.02795338,1.0
116.0,87.0,-0.02795338,1.0
124.0,86.0,-0.02692404,1.0
125.0,91.0,-0.02589452,1.0
139.0,84.0,-0.02563728,1.0
114.0,97.0,-0.02267151,1.0
125.0,95.0,-0.02215684,1.0
118.0,91.0,-0.02138474,1.0
126.5,86.0,-0.02087007,1.0
131.0,81.0,-0.02009798,1.0
117.0,85.0,-0.01852938,1.0
135.0,92.0,-0.01852938,1.0
122.0,85.0,-0.01747544,1.0
118.0,85.0,-0.01747544,1.0
120.0,85.0,-0.01747544,1.0
112.0,86.0,-0.01747544,1.0
125.0,86.0,-0.01747544,1.0
110.0,93.0,-0.01747544,1.0
130.0,90.0,-0.01747544,1.0
132.0,95.0,-0.01747544,1.0
110.0,95.0,-0.01747544,1.0
108.0,101.0,-0.01747544,1.0
139.0,97.0,-0.01747544,1.0
125.0,90.0,-0.01747544,1.0
106.0,97.0,-0.01235298,1.0
111.0,98.0,-0.01209555,1.0
126.0,97.0,-0.01132346,1.0
107.0,96.0,-0.01055136,1.0
131.0,99.0,-0.01029412,1.0
117.0,88.0,-0.01029412,1.0
117.0,101.0,-0.01029412,1.0
122.0,92.0,-0.01029412,1.0
110.0,97.0,-0.01029412,1.0
109.0,95.0,-0.01029412,1.0
112.0,92.0,-0.01194853,1.0
107.0,100.0,-0.01306368,1.0
113.0,101.0,-0.01333331,1.0
141.0,102.0,-0.01387257,1.0
114.0,91.0,-0.014142199999999999,1.0
118.0,101.0,-0.014142199999999999,1.0
119.0,93.0,-0.014142199999999999,1.0
106.0,92.0,-0.014142199999999999,1.0
141.0,101.0,-0.014142199999999999,1.0
122.0,95.0,-0.014142199999999999,1.0
113.0,88.0,-0.014142199999999999,1.0
132.0,92.0,-0.014142199999999999,1.0
126.0,88.0,-0.014142199999999999,1.0
112.0,95.0,-0.014142199999999999,1.0
116.0,87.0,-0.014142199999999999,1.0
114.0,89.0,-0.014142199999999999,1.0
124.0,89.0,-0.014142199999999999,1.0
129.0,99.0,-0.014142199999999999,1.0
128.0,94.0,-0.014142199999999999,1.0
117.0,89.0,-0.014142199999999999,1.0
125.0,91.0,-0.014142199999999999,1.0
110.0,96.0,-0.014142199999999999,1.0
117.0,96.0,-0.01909305,1.0
113.0,96.0,-0.01909305,1.0
122.0,96.0,-0.01909305,1.0
117.0,88.0,-0.01883581,1.0
134.0,81.0,-0.01857838,1.0
123.0,96.0,-0.01857838,1.0
136.0,85.0,-0.01857838,1.0
138.0,85.0,-0.01857838,1.0
119.0,93.0,-0.01857838,1.0
124.0,91.0,-0.01832114,1.0
118.0,86.0,-0.01832114,1.0
148.0,81.0,-0.01647052,1.0
145.0,83.0,-0.01593143,1.0
110.0,91.0,-0.01593143,1.0
123.0,84.0,-0.01593143,1.0
146.0,95.0,-0.01593143,1.0
138.0,84.0,-0.01593143,1.0
117.0,79.0,-0.01593143,1.0
119.0,82.0,-0.01593143,1.0
144.0,92.0,-0.01593143,1.0
132.0,93.0,-0.01593143,1.0
122.0,90.0,-0.01593143,1.0
118.0,87.0,-0.01593143,1.0
127.0,82.0,-0.01593143,1.0
127.0,94.0,-0.01593143,1.0
132.0,89.0,-0.01593143,1.0
137.0,87.0,-0.01593143,1.0
144.5,81.0,-0.01593143,1.0
117.0,104.0,-0.01593143,1.0
146.0,84.0,-0.01593143,1.0
138.0,83.0,-0.01593143,1.0
132.0,93.0,-0.01593143,1.0
132.0,85.0,-0.01593143,1.0
122.0,83.0,-0.01593143,1.0
126.0,84.0,-0.01593143,1.0
130.0,90.0,-0.01593143,1.0
105.0,89.0,-0.01593143,1.0
121.0,90.0,-0.01593143,1.0
113.0,93.0,-0.01593143,1.0
130.0,93.0,-0.01593143,1.0
133.0,93.0,-0.01593143,1.0
125.0,86.0,-0.01593143,1.0
117.0,103.0,-0.01593143,1.0
145.0,91.0,-0.01593143,1.0
135.0,91.0,-0.01593143,1.0
140.0,93.0,-0.01593143,1.0
130.0,82.0,-0.01593143,1.0
134.0,86.0,-0.01462007,1.0
120.0,95.0,-0.01462007,1.0
130.0,95.0,-0.01462007,1.0
140.0,83.0,-0.01462007,1.0
109.0,88.0,-0.01462007,1.0
122.0,93.0,-0.01462007,1.0
124.0,97.0,-0.01302688,1.0
128.0,99.0,-0.0117157,1.0
120.0,88.0,-0.0117157,1.0
138.5,100.0,-0.0117157,1.0
115.0,100.0,-0.0117157,1.0
115.0,97.0,-0.0117157,1.0
140.0,98.0,-0.0117157,1.0
119.0,97.0,-0.0117157,1.0
116.0,95.0,-0.0117157,1.0
127.0,96.0,-0.0117157,1.0
133.0,92.0,-0.0117157,1.0
111.0,99.0,-0.0117157,1.0
119.0,95.0,-0.0117157,1.0
128.0,100.0,-0.0117157,1.0
136.0,97.0,-0.0117157,1.0
130.0,97.0,-0.0117157,1.0
111.0,96.0,-0.0117157,1.0
109.0,97.0,-0.0117157,1.0
104.0,98.0,-0.0117157,1.0
122.0,96.0,-0.0117157,1.0
115.0,96.0,-0.0117157,1.0
122.0,99.0,-0.0117157,1.0
115.0,98.0,-0.0117157,1.0
107.0,93.0,-0.0117157,1.0
125.0,91.0,-0.0117157,1.0
119.0,91.0,-0.0117157,1.0
146.5,90.0,-0.0117157,1.0
129.0,88.0,-0.0117157,1.0
118.0,94.0,-0.0117157,1.0
113.5,96.0,-0.0117157,1.0
141.5,94.0,-0.0117157,1.0
117.0,82.0,-0.0117157,1.0
124.0,88.0,-0.01252441,1.0
127.0,98.0,-0.01334552,1.0
136.5,97.0,-0.01361515,1.0
144.0,96.0,-0.01579662,1.0
118.0,98.0,-0.0163357,1.0
111.0,93.0,-0.0163357,1.0
135.0,91.0,-0.0163357,1.0
143.5,89.0,-0.01687496,1.0
140.0,80.0,-0.01741423,1.0
144.0,90.0,-0.01822294,1.0
131.0,82.0,-0.02096809,1.0
132.0,82.0,-0.02096809,1.0
138.0,85.0,-0.02096809,1.0
130.0,84.0,-0.02096809,1.0
1000,84.0,-0.02096809,1.0
135.0,82.0,-0.02096809,1.0
114.0,85.0,-0.02150735,1.0
117.0,87.0,-0.02150735,1.0
124.0,84.0,-0.02150735,1.0
145.0,83.0,-0.02150735,1.0
128.0,80.0,-0.02150735,1.0
117.0,84.0,-0.02150735,1.0
148.0,85.0,-0.02150735,1.0
132.0,80.0,-0.02150735,1.0
147.0,83.0,-0.02150735,1.0
123.0,81.0,-0.02150735,1.0
133.0,82.0,-0.02150735,1.0
119.0,78.0,-0.02150735,1.0
121.0,82.0,-0.02150735,1.0
137.5,82.0,-0.02150735,1.0
117.0,88.0,-0.02150735,1.0
1000,90.0,-0.02150735,1.0
123.0,96.0,-0.02150735,1.0
112.5,99.0,-0.02150735,1.0
147.0,92.0,-0.02150735,1.0
127.0,92.0,-0.02150735,1.0
117.0,91.0,-0.02150735,1.0
128.0,88.0,-0.02150735,1.0
120.0,89.0,-0.02150735,1.0
132.5,95.0,-0.02150735,1.0
1000,89.0,-0.02150735,1.0
124.0,88.0,-0.02150735,1.0
118.0,89.0,-0.02150735,1.0
112.5,95.0,-0.02150735,1.0
125.5,98.0,-0.02150735,1.0
121.0,93.0,-0.02150735,1.0
129.0,85.0,-0.02150735,1.0
143.5,100.0,-0.02150735,1.0
119.0,103.0,-0.02150735,1.0
115.5,110.0,-0.02150735,1.0
1000,98.0,-0.02150735,1.0
120.5,96.0,-0.02150735,1.0
118.0,106.0,-0.02150735,1.0
111.5,98.0,-0.02150735,1.0
133.0,99.0,-0.02150735,1.0
121.0,105.0,-0.02150735,1.0
117.0,105.0,-0.02150735,1.0
1000,105.0,-0.02150735,1.0
119.0,104.0,-0.02150735,1.0
104.5,104.0,-0.02150735,1.0
150.0,104.0,-0.02150735,1.0
110.0,106.0,-0.02150735,1.0
112.0,110.0,-0.02150735,1.0
100.5,101.0,-0.02150735,1.0
115.0,104.0,-0.02150735,1.0
104.5,104.0,-0.02150735,1.0
105.0,111.0,-0.02150735,1.0
102.0,106.0,-0.02150735,1.0
111.0,109.0,-0.02150735,1.0
1000,108.0,-0.02150735,1.0
125.5,103.0,-0.02150735,1.0
111.5,106.0,-0.02150735,1.0
117.0,105.0,-0.02150735,1.0
121.0,109.0,-0.02150735,1.0
106.0,106.0,-0.02150735,1.0
117.0,107.0,-0.02150735,1.0
121.0,111.0,-0.02150735,1.0
111.0,106.0,-0.02150735,1.0
100.0,104.0,-0.02150735,1.0
104.0,111.0,-0.02150735,1.0
127.0,113.0,-0.02150735,1.0
1000,108.0,-0.02150735,1.0
121.0,99.0,-0.02150735,1.0
111.0,106.0,-0.02150735,1.0
114.0,104.0,-0.02150735,1.0
115.0,108.0,-0.02150735,1.0
113.5,96.0,-0.02150735,1.0
124.0,104.0,-0.02150735,0.9386200000000001
116.0,97.0,-0.02502441,0.7333208000000001
1000,99.0,-0.02640937,0.521932
133.5,104.0,-0.02640937,0.300055
122.0,99.0,-0.02640937,0.05879176
135.0,94.0,-0.02640937,0.0
1000,96.0,-0.02942397,0.0
135.0,105.0,-0.03930144,0.0
1000,104.0,-0.04181375,0.0
128.0,99.0,-0.04629894,0.0
1000,99.0,-0.048517199999999996,0.0
127.0,90.0,-0.04932592,0.0
129.0,88.0,-0.04932592,0.0
1000,82.0,-0.04932592,0.0
1000,81.0,-0.04932592,0.0
144.0,83.0,-0.04932592,0.0
130.5,79.0,-0.04932592,0.0
147.0,71.0,-0.04932592,0.0
1000,85.0,-0.04932592,0.0
1000,79.0,-0.04932592,0.0
126.0,81.0,-0.04932592,0.0
122.5,83.0,-0.04932592,0.0
128.0,88.0,-0.04932592,0.0
128.0,78.0,-0.04932592,0.0
134.0,82.0,-0.04932592,0.0
131.0,77.0,-0.04932592,0.0
135.0,86.0,-0.04932592,0.0
128.0,85.0,-0.04932592,0.0
136.0,75.0,-0.04932592,0.0
129.0,80.0,-0.04932592,0.0
126.0,79.0,-0.04932592,0.142254
130.0,75.0,-0.04932592,0.3581518
132.0,79.0,-0.04932592,0.5758978
133.0,77.0,-0.04932592,0.7819108
132.0,83.0,-0.04932592,0.994149
133.0,78.0,-0.04932592,0.9389679
133.0,86.0,-0.04932592,0.7172619
131.0,76.0,-0.04932592,0.47845299999999996
128.0,79.0,-0.04932592,0.2489561
134.0,75.0,-0.04932592,0.0305202
134.0,82.0,-0.04932592,0.0725702
127.0,76.0,-0.04932592,0.2991722
127.0,81.0,-0.04932592,0.514968
132.0,77.0,-0.04932592,0.7318170999999999
133.0,85.0,-0.04932592,0.8155589
129.0,87.0,-0.04932592,0.5889688
124.0,86.0,-0.04932592,0.37785599999999997
121.0,77.0,-0.04932592,0.1632328
121.0,84.0,-0.04932592,0.0
132.0,83.0,-0.04932592,0.0
130.0,79.0,-0.0631249,0.0
128.0,79.0,-0.07325978,0.0
128.0,81.0,-0.07325978,0.1483773
126.0,85.0,-0.07325978,0.39362420000000004
127.0,80.0,-0.07325978,0.334524
134.0,82.0,-0.07325978,0.1230451
121.0,80.0,-0.07325978,0.0
127.0,85.0,-0.07325978,0.0
127.0,85.0,-0.07325978,0.0
128.0,84.0,-0.07325978,0.070104
132.0,80.0,-0.07325978,0.277344
127.0,83.0,-0.07325978,0.486753
122.0,81.0,-0.07325978,0.24849920000000003
122.0,89.0,-0.07325978,0.0457381
121.0,91.0,-0.07325978,0.0
125.0,92.0,-0.07325978,0.0
122.0,89.0,-0.07325978,0.06374395
118.0,86.0,-0.07220585,0.3202107
111.0,90.0,-0.07089467,0.5788468000000001
116.0,96.0,-0.0655882,0.30814179999999997
108.0,95.0,-0.06310048,0.05017483
103.0,96.0,-0.06310048,0.0
113.0,92.0,-0.06310048,0.0
111.0,91.0,-0.06310048,0.0
111.0,91.0,-0.06310048,0.1345739
110.0,95.0,-0.06310048,0.3355411
108.0,91.0,-0.06310048,0.602079
113.0,92.0,-0.06310048,0.3574562
110.0,94.0,-0.06310048,0.101694
112.0,99.0,-0.06310048,0.0
110.0,96.0,-0.06310048,0.0
113.0,93.0,-0.06310048,0.0
89.0,98.0,-0.06310048,0.0
97.0,100.0,-0.06310048,0.07342815
96.0,101.0,-0.06310048,0.336972
101.0,99.0,-0.06310048,0.5908588
101.0,98.0,-0.06310048,0.5663195
102.0,104.0,-0.06310048,0.3575073
101.0,103.0,-0.06310048,0.08710527
103.0,104.0,-0.06310048,0.0
102.0,106.0,-0.06310048,0.0
103.0,106.0,-0.06310048,0.0
102.0,105.0,-0.06310048,0.0
102.0,103.0,-0.06337011,0.0
105.0,104.5,-0.06337011,0.116748
100.0,106.5,-0.06337011,0.3711841
105.0,100.0,-0.06337011,0.11618440000000001
102.0,99.0,-0.06337011,0.0
106.0,100.0,-0.06337011,0.0
103.0,108.0,-0.06337011,0.0
99.0,106.0,-0.06337011,0.0
91.0,104.5,-0.06337011,0.0
98.0,105.0,-0.06337011,0.0
98.0,108.0,-0.06337011,0.05953503
101.0,109.0,-0.06337011,0.3336511
96.0,108.0,-0.06337011,0.573408
98.0,107.0,-0.06337011,0.32471679999999997
99.0,106.0,-0.06337011,0.152922
97.0,102.0,-0.06795349,0.0
101.0,105.0,-0.07165438,0.0
99.0,104.0,-0.07165438,0.0
103.0,104.0,-0.07165438,0.0
103.0,101.0,-0.07165438,0.06561291
103.0,102.0,-0.07165438,0.32158509999999996
104.0,105.0,-0.07165438,0.44620479999999996
104.0,102.0,-0.07165438,0.21136770000000002
95.0,102.5,-0.07524504,0.0
92.0,106.0,-0.07605393,0.0
97.0,102.0,-0.07794118,0.0
103.0,101.0,-0.07821081,0.0
105.0,106.0,-0.07821081,0.0
100.0,105.0,-0.07821081,0.0
100.0,106.0,-0.07821081,0.0
103.0,103.5,-0.07821081,0.17366089999999998
104.0,101.0,-0.07821081,0.41282700000000006
106.0,99.0,-0.07821081,0.5336516
107.0,97.0,-0.07821081,0.2942666
108.0,99.0,-0.07821081,0.05759059999999999
104.0,102.0,-0.07821081,0.0
104.0,101.0,-0.07821081,0.0
111.0,97.0,-0.07821081,0.0
111.0,94.0,-0.07821081,0.0
110.0,93.5,-0.07821081,0.0
107.0,96.0,-0.07821081,0.15282579999999998
109.0,97.0,-0.07821081,0.3755518
111.0,93.0,-0.07821081,0.47693679999999994
108.0,92.0,-0.08061272,0.2335321
117.0,92.0,-0.1023285,0.0037590270000000003
111.0,95.0,-0.1023285,0.0
114.0,92.5,-0.1023285,0.0
116.0,91.0,-0.1023285,0.0
117.0,92.0,-0.1023285,0.0
110.0,94.0,-0.10569849999999999,0.0
117.0,88.0,-0.106544,0.06104708
118.0,89.0,-0.1082475,0.2914892
120.0,91.0,-0.1085171,0.42547809999999997
123.0,85.0,-0.1085171,0.17034029999999997
123.0,91.0,-0.1085171,0.0
117.0,90.0,-0.1085171,0.0
120.0,84.0,-0.1085171,0.0
118.0,86.0,-0.1085171,0.0
122.0,88.0,-0.1085171,0.12050989999999999
121.0,85.0,-0.1085171,0.35997890000000005
125.0,96.0,-0.10905639999999998,0.5967210999999999
113.0,100.0,-0.11069860000000001,0.3613082
126.0,105.0,-0.11375,0.1098272
123.0,116.0,-0.118848,0.0
148.0,115.0,-0.1208947,0.0
133.5,114.0,-0.12116410000000001,0.0
149.0,97.0,-0.1240319,0.0
126.0,104.0,-0.1240319,0.0
142.5,105.0,-0.1240319,0.191244
148.0,108.0,-0.1240319,0.43511400000000006
134.0,97.0,-0.1240319,0.4247736
148.0,110.0,-0.1240319,0.19052449999999999
150.0,97.0,-0.1240319,0.0
120.0,95.0,-0.1240319,0.0
141.0,90.0,-0.1240319,0.0
137.0,105.0,-0.1240319,0.0
137.0,98.0,-0.1240319,0.0
112.0,99.0,-0.1240319,0.0
124.0,115.0,-0.1226225,0.22530630000000001
124.0,108.0,-0.10729169999999999,0.4546741
125.0,100.0,-0.10426469999999999,0.23800210000000002
116.0,109.0,-0.103174,0.0
128.0,97.0,-0.103174,0.0
129.0,101.0,-0.103174,0.0
148.5,96.0,-0.103174,0.0
149.0,90.0,-0.103174,0.0
126.0,93.0,-0.103174,0.06711888
137.0,96.0,-0.103174,0.31195809999999996
140.5,100.0,-0.1131985,0.41224799999999995
113.0,98.0,-0.1164461,0.2096161
138.5,91.0,-0.1164461,0.0
124.0,98.0,-0.1164461,0.0
122.0,101.0,-0.1164461,0.0
124.0,103.0,-0.1164461,0.0
115.0,114.0,-0.1164461,0.0
136.0,106.0,-0.1164461,0.0
122.0,113.0,-0.1164461,0.0
122.0,114.0,-0.1164461,0.2246969
123.0,93.0,-0.1164461,0.4698147
122.0,109.0,-0.1164461,0.3080513
116.0,104.0,-0.1164461,0.03221941
124.0,94.0,-0.1164461,0.0
121.0,101.0,-0.1164461,0.0
115.0,112.0,-0.1061152,0.0
120.0,100.0,-0.1061152,0.0
119.0,96.0,-0.1061152,0.0
108.0,104.0,-0.1061152,0.10025419999999999
113.0,95.0,-0.1061152,0.3272942
113.0,110.0,-0.1061152,0.2466449
115.0,120.0,-0.1061152,0.0035637620000000003
102.0,116.0,-0.1061152,0.0
112.0,118.0,-0.1061152,0.0
104.0,106.0,-0.07860287,0.0
113.0,118.0,-0.07607835,0.0
105.0,119.0,-0.07265930000000001,0.0
108.0,111.0,-0.07212004,0.0
114.0,107.0,-0.07212004,0.0
115.0,116.0,-0.07212004,0.2575139
114.0,110.0,-0.07212004,0.47396099999999997
117.0,118.0,-0.07212004,0.2489669
114.0,114.0,-0.07212004,0.02114117
114.0,105.0,-0.07212004,0.0
113.0,109.0,-0.07212004,0.0
113.0,116.0,-0.07212004,0.0
107.0,116.0,-0.07212004,0.0
113.0,105.0,-0.07238967,0.0
109.0,111.0,-0.07238967,0.1819922
112.0,120.0,-0.07238967,0.41370609999999997
110.0,120.0,-0.07238967,0.286962
106.0,112.0,-0.07238967,0.02234387
112.0,118.0,-0.07238967,0.0
113.0,111.0,-0.07238967,0.0
105.0,108.0,-0.07238967,0.0
108.0,105.0,-0.07238967,0.0
113.0,105.0,-0.07238967,0.0
108.0,110.0,-0.07238967,0.05731809
107.0,108.0,-0.07238967,0.2892838
113.0,112.0,-0.07238967,0.5207938
113.0,108.0,-0.07238967,0.7580279999999999
116.0,110.0,-0.07238967,1.0
113.0,105.0,-0.07238967,0.770149
112.0,105.0,-0.07238967,0.531142
105.0,104.0,-0.07238967,0.2785931
108.0,111.0,-0.07238967,0.04733479
111.0,120.0,-0.07238967,0.0
108.0,120.0,-0.07238967,0.07035005
110.0,119.0,-0.07238967,0.2994211
101.0,118.0,-0.07238967,0.557412
107.0,117.0,-0.07238967,0.3258723
110.0,117.0,-0.07238967,0.08350503
104.0,119.0,-0.07238967,0.0
111.0,111.0,-0.06769606,0.0
110.0,112.0,-0.06466908,0.0
110.0,119.0,-0.06329651,0.0
112.0,109.0,-0.0616789,0.14268029999999998
109.0,112.0,-0.0616789,0.4003712
108.0,112.0,-0.0616789,0.4033953
107.0,111.0,-0.0616789,0.1577822
101.0,122.0,-0.0616789,0.0
107.0,109.0,-0.0616789,0.0
106.0,114.0,-0.059301400000000004,0.0
102.0,123.0,-0.04448529,0.0
107.0,122.0,-0.04394603,0.0
115.0,119.0,-0.04394603,0.1072018
105.0,122.0,-0.04394603,0.34781100000000004
106.0,122.0,-0.04394603,0.5856689
106.0,120.0,-0.04394603,0.470703
106.0,117.0,-0.04394603,0.2299948
96.0,118.0,-0.04394603,0.0
103.0,114.0,-0.04394603,0.0
105.0,109.0,-0.04340677,0.0
106.0,121.0,-0.03431379,0.0
106.0,122.0,-0.03240195,0.05711389
106.0,116.0,-0.03240195,0.3236039
106.0,120.0,-0.03109059,0.5795276999999999
100.0,109.0,-0.03109059,0.3222656
103.0,121.0,-0.02839463,0.05211246
106.0,122.0,-0.02839463,0.0
106.0,121.0,-0.02839463,0.0
107.0,119.0,-0.02839463,0.0
101.0,115.0,-0.02839463,0.0
109.0,109.0,-0.02839463,0.2379302
101.0,118.0,-0.02839463,0.48176729999999995
105.0,112.0,-0.02839463,0.25707329999999995
111.0,107.0,-0.02839463,0.02943063
112.0,117.0,-0.02839463,0.0
108.0,107.0,-0.02839463,0.0
122.0,108.0,-0.02839463,0.0
115.0,103.0,-0.02839463,0.0
108.0,99.0,-0.02839463,0.0
114.0,105.0,-0.02950978,0.17088
107.0,114.0,-0.03033088,0.40413590000000005
115.0,114.0,-0.03033088,0.282957
115.0,97.0,-0.03033088,0.03730488
119.0,107.0,-0.03060051,0.0
115.0,101.0,-0.03060051,0.0
121.0,99.0,-0.03060051,0.0
103.0,104.0,-0.03060051,0.0
101.0,111.0,-0.03060051,0.0
109.0,110.0,-0.03060051,0.22985709999999998
109.0,109.0,-0.03662989,0.45473420000000003
108.0,95.0,-0.03743878,0.3366297
109.5,83.0,-0.038247500000000004,0.1520308
94.0,92.0,-0.038247500000000004,0.0
80.0,90.0,-0.038247500000000004,0.0
73.0,89.0,-0.038247500000000004,0.0
70.0,97.0,-0.038247500000000004,0.0
69.0,94.0,-0.038247500000000004,0.0
74.0,93.0,-0.04301471,0.05141401
68.5,82.0,-0.04549022,0.28234509999999996
1000,89.0,-0.04658077,0.5199902
65.5,88.0,-0.04685041,0.7760581999999999
66.0,104.0,-0.04685041,1.0
1000,97.0,-0.04685041,1.0
71.0,96.0,-0.04685041,0.8294562
1000,89.0,-0.04685041,0.924931
1000,96.0,-0.04685041,1.0
1000,93.0,-0.04685041,1.0
76.5,95.0,-0.04685041,1.0
88.0,93.0,-0.04685041,1.0
88.0,91.0,-0.04685041,1.0
119.5,88.0,-0.04685041,1.0
106.0,81.0,-0.04685041,1.0
127.0,84.0,-0.04685041,0.9287920000000001
125.0,88.0,-0.04685041,0.7045929
120.0,93.0,-0.04685041,0.463183
119.5,97.0,-0.03245096,0.2066323
117.0,97.0,-0.03245096,0.0
114.0,98.0,-0.03219353,0.0
126.5,102.0,-0.03219353,0.0
118.0,113.0,-0.03219353,0.1918441
116.0,96.0,-0.03090677,0.4302063
118.0,104.0,-0.03064952,0.4320749
117.0,101.0,-0.02987743,0.1902781
1000,107.0,-0.02936276,0.0
110.0,102.0,-0.02696084,0.0
108.0,105.0,-0.01890923,0.0
1000,103.0,-0.01425243,0.0
111.0,106.0,-0.003590662,0.0
104.0,117.0,0.004203527,0.2559271
107.5,112.0,0.006593233,0.5070418999999999
106.0,112.0,0.008443675,0.4066143
99.5,108.0,0.02203441,0.11660129999999999
104.5,120.0,0.02203441,0.0
108.0,115.0,0.02203441,0.0
105.0,110.0,0.01439945,0.0
118.0,107.0,0.01439945,0.0
112.0,116.0,0.014130000000000002,0.0
102.0,102.0,0.01303926,0.0
100.0,96.0,0.01112743,0.0
115.0,113.0,0.009497609,0.0
114.0,105.0,0.007303934000000001,0.0
120.0,101.0,0.006495038000000001,0.0
119.0,103.0,0.005686322,0.0
120.0,95.0,0.001421581,0.0
1000,107.0,-0.01066177,0.0
115.0,105.0,-0.02644599,0.0
130.0,78.0,-0.02699747,0.0
124.5,79.0,-0.02811279,0.0
117.0,89.0,-0.02811279,0.0
140.0,84.0,-0.03397055,0.0
132.0,90.0,-0.04677699,0.0
134.0,78.0,-0.06348033,0.0
130.5,81.0,-0.06509794,0.0
133.0,89.0,-0.06591905,0.0
138.0,102.0,-0.06591905,0.0
39.0,114.0,-0.06591905,0.0
29.0,99.0,-0.06591905,0.0
32.0,28.0,-0.06591905,0.0
43.0,98.0,-0.06591905,0.0
24.0,30.0,-0.06591905,0.0
14.0,96.0,-0.06591905,0.12112529999999999
18.0,109.0,-0.06591905,0.3679923
22.0,119.0,-0.06591905,0.6242673000000001
31.0,110.0,-0.06591905,0.8759311
14.0,121.0,-0.06591905,1.0
31.0,105.0,-0.06591905,1.0
20.0,105.0,-0.04457111,0.7965069
27.0,100.0,-0.02350482,0.5926898
44.0,104.0,-0.01873779,0.3859508
131.0,6.0,-0.01649511,0.14421979999999998
25.0,102.0,-0.01596805,0.0
14.0,103.0,0.005061251,0.0
37.0,120.0,0.025747500000000003,0.0
50.0,120.0,0.03927702,0.0
22.0,105.0,0.03981628,0.0
136.0,119.0,0.03981628,0.13710920000000001
26.0,119.0,0.03981628,0.40329299999999996
31.0,30.0,0.03981628,0.33286209999999994
36.0,11.0,0.0335907,0.1143422
26.0,26.0,0.025784300000000003,0.0
23.0,101.0,0.02098048,0.0
24.0,114.0,0.01962011,0.1517551
29.0,106.0,0.01935048,0.3865739
43.5,113.0,0.01852938,0.48258019999999996
70.0,98.0,0.01852938,0.2686683
45.5,100.0,0.01604166,0.04911911
14.0,106.0,0.01438724,0.0
6.0,34.0,-0.001274558,0.0
3.0,109.0,-0.003823494,0.0
53.0,108.0,-0.005465698000000001,0.2250931
11.0,107.0,-0.005465698000000001,0.430521
28.5,103.0,-0.005465698000000001,0.660489
39.0,106.0,-0.005465698000000001,0.9087871
38.0,92.0,-0.005465698000000001,1.0
48.0,102.0,-0.005465698000000001,1.0
